rfam_acc	pdb_id	chain	pdb_start	pdb_end	bit_score	evalue_score	cm_start	cm_end	hex_colour	is_significant
RF00177	5jte	AA	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5jte	AA	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5jte	AA	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5jte	AA	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5jte	AW	1	71	76.60	2.1e-18	1	71	8e2511	1
RF00005	5jte	AX	1	74	66.00	2e-15	1	71	8e2511	1
RF00005	5jte	AY	1	71	61.60	3.1e-14	1	71	8e2511	1
RF02541	5jte	BA	1	2898	2880.90	0	1	2925	8e2511	1
RF02540	5jte	BA	1	2897	1846.10	0	1	2990	8e2511	0
RF02543	5jte	BA	160	2887	1259.40	0	1	3401	8e2511	0
RF00001	5jte	BB	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5ju8	AA	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5ju8	AA	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5ju8	AA	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5ju8	AA	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5ju8	AX	1	74	66.00	2e-15	1	71	8e2511	1
RF00005	5ju8	AY	1	71	61.60	3.1e-14	1	71	8e2511	1
RF02541	5ju8	BA	1	2904	2889.10	0	1	2925	8e2511	1
RF02540	5ju8	BA	1	2903	1843.20	0	1	2990	8e2511	0
RF02543	5ju8	BA	160	2893	1261.80	0	1	3401	8e2511	0
RF00001	5ju8	BB	3	118	77.20	4.8e-17	1	119	8e2511	1
RF01960	5juo	A	1	1800	1812.30	0	1	1851	8e2511	1
RF02542	5juo	A	1	1800	860.40	3.2e-262	1	1312	8e2511	0
RF01959	5juo	A	1	1800	626.90	1.9e-184	1	1477	8e2511	0
RF00177	5juo	A	1	1800	532.90	1.9e-169	1	1533	8e2511	0
RF02543	5juo	B	4	3396	3377.70	0	1	3401	8e2511	1
RF02540	5juo	B	1	3255	1497.80	0	130	2990	8e2511	0
RF02541	5juo	B	1	3167	1242.60	0	156	2925	8e2511	0
RF00002	5juo	C	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00001	5juo	D	1	121	88.80	4.8e-20	1	119	8e2511	1
RF01960	5jup	A	1	1800	1812.30	0	1	1851	8e2511	1
RF02542	5jup	A	1	1800	860.40	3.2e-262	1	1312	8e2511	0
RF01959	5jup	A	1	1800	626.90	1.9e-184	1	1477	8e2511	0
RF00177	5jup	A	1	1800	532.90	1.9e-169	1	1533	8e2511	0
RF02543	5jup	B	4	3396	3377.70	0	1	3401	8e2511	1
RF02540	5jup	B	1	3255	1497.80	0	130	2990	8e2511	0
RF02541	5jup	B	1	3167	1242.60	0	156	2925	8e2511	0
RF00002	5jup	C	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00001	5jup	D	1	121	88.80	4.8e-20	1	119	8e2511	1
RF01960	5jus	A	1	1800	1812.30	0	1	1851	8e2511	1
RF02542	5jus	A	1	1800	860.40	3.2e-262	1	1312	8e2511	0
RF01959	5jus	A	1	1800	626.90	1.9e-184	1	1477	8e2511	0
RF00177	5jus	A	1	1800	532.90	1.9e-169	1	1533	8e2511	0
RF02543	5jus	B	4	3396	3377.70	0	1	3401	8e2511	1
RF02540	5jus	B	1	3255	1497.80	0	130	2990	8e2511	0
RF02541	5jus	B	1	3167	1242.60	0	156	2925	8e2511	0
RF00002	5jus	C	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00001	5jus	D	1	121	88.80	4.8e-20	1	119	8e2511	1
RF01960	5jut	A	1	1800	1812.30	0	1	1851	8e2511	1
RF02542	5jut	A	1	1800	860.40	3.2e-262	1	1312	8e2511	0
RF01959	5jut	A	1	1800	626.90	1.9e-184	1	1477	8e2511	0
RF00177	5jut	A	1	1800	532.90	1.9e-169	1	1533	8e2511	0
RF02543	5jut	B	4	3396	3377.70	0	1	3401	8e2511	1
RF02540	5jut	B	1	3255	1497.80	0	130	2990	8e2511	0
RF02541	5jut	B	1	3167	1242.60	0	156	2925	8e2511	0
RF00002	5jut	C	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00001	5jut	D	1	121	88.80	4.8e-20	1	119	8e2511	1
RF01960	5juu	A	1	1800	1812.30	0	1	1851	8e2511	1
RF02542	5juu	A	1	1800	860.40	3.2e-262	1	1312	8e2511	0
RF01959	5juu	A	1	1800	626.90	1.9e-184	1	1477	8e2511	0
RF00177	5juu	A	1	1800	532.90	1.9e-169	1	1533	8e2511	0
RF02543	5juu	B	4	3396	3377.70	0	1	3401	8e2511	1
RF02540	5juu	B	1	3255	1497.80	0	130	2990	8e2511	0
RF02541	5juu	B	1	3167	1242.60	0	156	2925	8e2511	0
RF00002	5juu	C	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00001	5juu	D	1	121	88.80	4.8e-20	1	119	8e2511	1
RF02541	5jvg	X	1	2878	2736.90	0	1	2925	8e2511	1
RF02540	5jvg	X	1	2878	1898.90	0	1	2990	8e2511	0
RF02543	5jvg	X	137	2867	1218.80	0	1	3401	8e2511	0
RF00001	5jvg	Y	5	121	71.60	1.3e-15	1	119	8e2511	1
RF02541	5jvh	X	1	2878	2737.80	0	1	2925	8e2511	1
RF02540	5jvh	X	1	2878	1900.10	0	1	2990	8e2511	0
RF02543	5jvh	X	137	2867	1220.60	0	1	3401	8e2511	0
RF00001	5jvh	Y	5	121	71.60	1.3e-15	1	119	8e2511	1
RF00005	5k0y	N	1	72	56.50	8.6e-13	1	71	8e2511	1
RF01960	5k0y	A	1	1776	1666.90	0	1	1851	8e2511	1
RF02542	5k0y	A	1	1776	825.60	1.7e-251	1	1312	8e2511	0
RF01959	5k0y	A	1	1778	571.20	8.4e-168	1	1477	8e2511	0
RF00177	5k0y	A	1	1778	445.50	3.7e-141	1	1533	8e2511	0
RF02541	5kcr	1A	1	2904	2886.80	0	1	2925	8e2511	1
RF02540	5kcr	1A	1	2903	1842.20	0	1	2990	8e2511	0
RF02543	5kcr	1A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5kcr	1B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5kcr	1a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5kcr	1a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5kcr	1a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5kcr	1a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5kcr	1x	1	84	54.20	4.5e-12	1	71	8e2511	1
RF02541	5kcs	1A	1	2904	2884.40	0	1	2925	8e2511	1
RF02540	5kcs	1A	1	2903	1840.10	0	1	2990	8e2511	0
RF02543	5kcs	1A	160	2893	1256.20	0	1	3401	8e2511	0
RF00001	5kcs	1B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5kcs	1a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5kcs	1a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5kcs	1a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5kcs	1a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5kcs	1x	1	74	63.20	1.2e-14	1	71	8e2511	1
RF01734	5kh8	A	1	49	40.40	6.8e-08	10	59	8e2511	1
RF00177	5kps	27	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5kps	27	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5kps	27	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5kps	27	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	5kps	28	1	2904	2883.90	0	1	2925	8e2511	1
RF02540	5kps	28	1	2903	1839.80	0	1	2990	8e2511	0
RF02543	5kps	28	160	2893	1257.20	0	1	3401	8e2511	0
RF00001	5kps	29	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	5kps	31	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	5kps	32	1	74	60.80	5.6e-14	1	71	8e2511	1
RF00177	5kpv	26	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5kpv	26	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5kpv	26	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5kpv	26	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	5kpv	27	1	2904	2883.90	0	1	2925	8e2511	1
RF02540	5kpv	27	1	2903	1839.80	0	1	2990	8e2511	0
RF02543	5kpv	27	160	2893	1257.20	0	1	3401	8e2511	0
RF00001	5kpv	28	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	5kpv	30	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	5kpv	31	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	5kpv	32	1	74	60.80	5.6e-14	1	71	8e2511	1
RF00177	5kpw	26	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5kpw	26	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5kpw	26	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5kpw	26	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	5kpw	27	1	2904	2883.90	0	1	2925	8e2511	1
RF02540	5kpw	27	1	2903	1839.80	0	1	2990	8e2511	0
RF02543	5kpw	27	160	2893	1257.20	0	1	3401	8e2511	0
RF00001	5kpw	28	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	5kpw	30	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	5kpw	31	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	5kpw	32	1	74	60.80	5.6e-14	1	71	8e2511	1
RF00177	5kpx	26	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5kpx	26	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5kpx	26	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5kpx	26	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	5kpx	27	1	2904	2883.90	0	1	2925	8e2511	1
RF02540	5kpx	27	1	2903	1839.80	0	1	2990	8e2511	0
RF02543	5kpx	27	160	2893	1257.20	0	1	3401	8e2511	0
RF00001	5kpx	28	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	5kpx	30	1	73	67.00	1e-15	1	71	8e2511	1
RF00005	5kpx	31	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	5kpx	32	1	74	60.80	5.6e-14	1	71	8e2511	1
RF02679	5ktj	A	1	51	34.40	3.1e-06	1	70	8e2511	1
RF02679	5ktj	C	1	51	34.40	3.1e-06	1	70	8e2511	1
RF02541	5l3p	A	1	2904	2881.50	0	1	2925	8e2511	1
RF02540	5l3p	A	1	2903	1837.70	0	1	2990	8e2511	0
RF02543	5l3p	A	160	2893	1254.50	0	1	3401	8e2511	0
RF00001	5l3p	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5l3p	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5l3p	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5l3p	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5l3p	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5l3p	x	1	74	60.80	5.6e-14	1	71	8e2511	1
RF00005	5l3p	y	1	73	70.70	9.4e-17	1	71	8e2511	1
RF00005	5l4o	A	1	74	66.00	2e-15	1	71	8e2511	1
RF00177	5li0	a	1	1548	1615.60	0	1	1533	8e2511	1
RF01959	5li0	a	1	1546	1076.80	0	1	1477	8e2511	0
RF02542	5li0	a	1	1543	761.80	6.8e-232	1	1312	8e2511	0
RF01960	5li0	a	1	1543	738.30	8.2e-222	1	1851	8e2511	0
RF02541	5li0	A	1	2919	2969.60	0	1	2925	8e2511	1
RF02540	5li0	A	1	2920	1975.90	0	1	2990	8e2511	0
RF02543	5li0	A	162	2910	1316.20	0	1	3401	8e2511	0
RF00002	5li0	A	11	165	46.80	4.7e-10	1	154	8e2511	0
RF00001	5li0	B	1	114	60.10	1.2e-12	1	119	8e2511	1
RF00020	5lj3	U	55	178	51.40	6.7e-08	1	116	8e2511	1
RF00004	5lj3	Z	5	116	98.70	1.7e-20	1	193	8e2511	1
RF00026	5lj3	V	10	113	81.50	6.2e-21	1	104	8e2511	1
RF00020	5lj5	U	55	178	51.40	6.7e-08	1	116	8e2511	1
RF00004	5lj5	Z	5	116	98.70	1.7e-20	1	193	8e2511	1
RF00026	5lj5	V	10	113	81.50	6.2e-21	1	104	8e2511	1
RF02543	5lks	L5	3	5069	2363.00	0	1	3401	8e2511	1
RF02540	5lks	L5	1267	4755	823.30	5.3e-257	1	2990	8e2511	0
RF02541	5lks	L5	1282	4774	610.60	3.5e-201	1	2925	8e2511	0
RF02541	5lks	L5	5	420	123.70	4.5e-38	30	555	8e2511	0
RF00001	5lks	L7	1	119	118.90	7.8e-28	1	119	8e2511	1
RF00002	5lks	L8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	5lks	S2	1	1869	1685.40	0	1	1851	8e2511	1
RF02542	5lks	S2	1	1869	824.20	4.7e-251	1	1312	8e2511	0
RF01959	5lks	S2	1	1871	560.70	1.2e-164	1	1477	8e2511	0
RF00177	5lks	S2	1	1871	435.60	6.3e-138	1	1533	8e2511	0
RF01960	5ll6	2	1	1800	1812.30	0	1	1851	8e2511	1
RF02542	5ll6	2	1	1800	860.40	3.2e-262	1	1312	8e2511	0
RF01959	5ll6	2	1	1800	626.90	1.9e-184	1	1477	8e2511	0
RF00177	5ll6	2	1	1800	532.90	1.9e-169	1	1533	8e2511	0
RF00177	5lmn	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmn	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmn	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmn	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	5lmo	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmo	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmo	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmo	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	5lmp	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmp	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmp	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmp	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00177	5lmq	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmq	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmq	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmq	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	5lmq	Z	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	5lmr	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmr	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmr	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmr	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	5lmr	Z	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	5lms	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lms	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lms	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lms	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	5lms	Z	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	5lmt	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmt	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmt	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmt	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	5lmt	Z	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	5lmu	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmu	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmu	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmu	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	5lmu	Z	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	5lmv	A	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	5lmv	A	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	5lmv	A	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	5lmv	A	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	5lmv	Z	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00004	5lqw	2	5	116	98.70	1.7e-20	1	193	8e2511	1
RF00020	5lqw	5	55	178	51.40	6.7e-08	1	116	8e2511	1
RF00026	5lqw	6	10	113	81.50	6.2e-21	1	104	8e2511	1
RF01960	5lyb	2	1	1800	1814.00	0	1	1851	8e2511	1
RF02542	5lyb	2	1	1800	861.80	1.2e-262	1	1312	8e2511	0
RF01959	5lyb	2	1	1802	628.10	8.6e-185	1	1477	8e2511	0
RF00177	5lyb	2	1	1802	533.30	1.4e-169	1	1533	8e2511	0
RF01960	5lyb	6	1	1800	1814.00	0	1	1851	8e2511	1
RF02542	5lyb	6	1	1800	861.80	1.2e-262	1	1312	8e2511	0
RF01959	5lyb	6	1	1802	628.10	8.6e-185	1	1477	8e2511	0
RF00177	5lyb	6	1	1802	533.30	1.4e-169	1	1533	8e2511	0
RF02543	5lyb	1	2	3394	3377.70	0	1	3401	8e2511	1
RF02540	5lyb	1	1	3253	1498.00	0	130	2990	8e2511	0
RF02541	5lyb	1	1	3165	1242.60	0	158	2925	8e2511	0
RF02543	5lyb	5	2	3394	3377.70	0	1	3401	8e2511	1
RF02540	5lyb	5	1	3253	1498.00	0	130	2990	8e2511	0
RF02541	5lyb	5	1	3165	1242.60	0	158	2925	8e2511	0
RF00001	5lyb	3	1	121	88.80	4.8e-20	1	119	8e2511	1
RF00001	5lyb	7	1	121	88.80	4.8e-20	1	119	8e2511	1
RF00002	5lyb	4	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00002	5lyb	8	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00100	5lys	A	1	57	47.30	2.3e-12	24	87	8e2511	1
RF00100	5lys	B	1	57	47.30	2.3e-12	24	87	8e2511	1
RF00100	5lyu	A	2	58	47.30	2.4e-12	24	87	8e2511	1
RF00100	5lyu	B	2	58	47.30	2.4e-12	24	87	8e2511	1
RF00100	5lyv	A	1	57	47.30	2.3e-12	24	87	8e2511	1
RF00100	5lyv	B	1	57	47.30	2.3e-12	24	87	8e2511	1
RF00177	5lza	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5lza	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5lza	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5lza	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5lza	v	1	74	60.80	5.6e-14	1	71	8e2511	1
RF02541	5lza	A	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	5lza	A	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	5lza	A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5lza	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5lzb	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5lzb	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5lzb	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5lzb	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5lzb	v	1	74	60.80	5.6e-14	1	71	8e2511	1
RF01852	5lzb	y	1	91	81.70	2.8e-18	1	91	8e2511	1
RF00005	5lzb	y	2	91	40.10	4.2e-08	1	71	8e2511	0
RF02541	5lzb	A	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	5lzb	A	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	5lzb	A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5lzb	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5lzc	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5lzc	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5lzc	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5lzc	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5lzc	v	1	74	60.80	5.6e-14	1	71	8e2511	1
RF01852	5lzc	y	1	91	81.70	2.8e-18	1	91	8e2511	1
RF00005	5lzc	y	2	91	40.10	4.2e-08	1	71	8e2511	0
RF02541	5lzc	A	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	5lzc	A	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	5lzc	A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5lzc	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5lzd	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5lzd	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5lzd	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5lzd	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5lzd	v	1	74	60.80	5.6e-14	1	71	8e2511	1
RF01852	5lzd	y	1	91	81.70	2.8e-18	1	91	8e2511	1
RF00005	5lzd	y	2	91	40.10	4.2e-08	1	71	8e2511	0
RF02541	5lzd	A	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	5lzd	A	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	5lzd	A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5lzd	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5lze	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5lze	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5lze	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5lze	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5lze	v	1	74	60.80	5.6e-14	1	71	8e2511	1
RF01852	5lze	y	1	91	81.70	2.8e-18	1	91	8e2511	1
RF00005	5lze	y	2	91	40.10	4.2e-08	1	71	8e2511	0
RF02541	5lze	A	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	5lze	A	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	5lze	A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5lze	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00177	5lzf	a	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	5lzf	a	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	5lzf	a	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	5lzf	a	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF00005	5lzf	v	1	74	60.80	5.6e-14	1	71	8e2511	1
RF01852	5lzf	y	1	91	81.70	2.8e-18	1	91	8e2511	1
RF00005	5lzf	y	2	91	40.10	4.2e-08	1	71	8e2511	0
RF02541	5lzf	A	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	5lzf	A	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	5lzf	A	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	5lzf	B	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	5lzs	2	1	73	52.30	1.3e-11	1	71	8e2511	1
RF00005	5lzs	ii	1	73	52.30	1.3e-11	1	71	8e2511	1
RF00005	5lzs	3	1	72	69.10	2.6e-16	1	71	8e2511	1
RF02543	5lzs	5	3	3543	2754.80	0	1	3401	8e2511	1
RF02540	5lzs	5	1	3326	1199.70	0	130	2990	8e2511	0
RF02541	5lzs	5	1	3326	977.80	0	159	2925	8e2511	0
RF00001	5lzs	7	1	119	118.90	7.8e-28	1	119	8e2511	1
RF00002	5lzs	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	5lzs	9	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	5lzs	9	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	5lzs	9	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	5lzs	9	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF00005	5lzt	2	1	73	52.30	1.3e-11	1	71	8e2511	1
RF00005	5lzt	3	1	72	69.10	2.6e-16	1	71	8e2511	1
RF02543	5lzt	5	3	3543	2754.80	0	1	3401	8e2511	1
RF02540	5lzt	5	1	3326	1199.70	0	130	2990	8e2511	0
RF02541	5lzt	5	1	3326	977.80	0	159	2925	8e2511	0
RF00001	5lzt	7	1	119	118.90	7.8e-28	1	119	8e2511	1
RF00002	5lzt	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	5lzt	9	1	1869	1690.40	0	1	1851	8e2511	1
RF02542	5lzt	9	1	1869	825.90	1.4e-251	1	1312	8e2511	0
RF01959	5lzt	9	1	1871	562.80	3e-165	1	1477	8e2511	0
RF00177	5lzt	9	1	1871	438.60	6.7e-139	1	1533	8e2511	0
RF00005	5lzu	2	1	73	52.30	1.3e-11	1	71	8e2511	1
RF00005	5lzu	3	1	72	69.10	2.6e-16	1	71	8e2511	1
RF02543	5lzu	5	3	3543	2754.80	0	1	3401	8e2511	1
RF02540	5lzu	5	1	3326	1199.70	0	130	2990	8e2511	0
RF02541	5lzu	5	1	3326	977.80	0	159	2925	8e2511	0
RF00001	5lzu	7	1	119	118.90	7.8e-28	1	119	8e2511	1
RF00002	5lzu	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	5lzu	9	1	1869	1690.40	0	1	1851	8e2511	1
RF02542	5lzu	9	1	1869	825.90	1.4e-251	1	1312	8e2511	0
RF01959	5lzu	9	1	1871	562.80	3e-165	1	1477	8e2511	0
RF00177	5lzu	9	1	1871	438.60	6.7e-139	1	1533	8e2511	0
RF00005	5lzv	2	1	73	52.30	1.3e-11	1	71	8e2511	1
RF00005	5lzv	3	1	72	69.10	2.6e-16	1	71	8e2511	1
RF02543	5lzv	5	3	3543	2754.80	0	1	3401	8e2511	1
RF02540	5lzv	5	1	3326	1199.70	0	130	2990	8e2511	0
RF02541	5lzv	5	1	3326	977.80	0	159	2925	8e2511	0
RF00001	5lzv	7	1	119	118.90	7.8e-28	1	119	8e2511	1
RF00002	5lzv	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	5lzv	9	1	1869	1690.40	0	1	1851	8e2511	1
RF02542	5lzv	9	1	1869	825.90	1.4e-251	1	1312	8e2511	0
RF01959	5lzv	9	1	1871	562.80	3e-165	1	1477	8e2511	0
RF00177	5lzv	9	1	1871	438.60	6.7e-139	1	1533	8e2511	0
RF00005	5lzw	2	1	73	52.30	1.3e-11	1	71	8e2511	1
RF00005	5lzw	3	1	72	69.10	2.6e-16	1	71	8e2511	1
RF02543	5lzw	5	3	3543	2754.80	0	1	3401	8e2511	1
RF02540	5lzw	5	1	3326	1199.70	0	130	2990	8e2511	0
RF02541	5lzw	5	1	3326	977.80	0	159	2925	8e2511	0
RF00001	5lzw	7	1	119	118.90	7.8e-28	1	119	8e2511	1
RF00002	5lzw	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	5lzw	9	1	1869	1690.40	0	1	1851	8e2511	1
RF02542	5lzw	9	1	1869	825.90	1.4e-251	1	1312	8e2511	0
RF01959	5lzw	9	1	1871	562.80	3e-165	1	1477	8e2511	0
